rating,num_reviews,name,tags,url,ingredients,directions
,,Grand Apple,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1728,"[(u'1 1/2', u'Apple Brandy', 'oz.'), (u'3/4', u'Grand Marnier\xae Orange Liqueur', 'oz.'), (u'3/4', u'Cognac', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Gracious Enjee,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2657,"[(u'1 1/2', u'Bourbon', 'oz.'), (u'1/2', u'Southern Comfort\xae', 'oz.'), (u'1/4', u'Cr\xe8me de Cacao (Dark)', 'oz.'), (None, u'  Milk', None)]","Pour bourbon, Southern Comfort and dark crème de cacao into an Irish coffee mug. Fill it with hot milk."
,,Grand Master,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2367,"[(u'2', u'Scotch Whisky', 'oz.'), (u'1/2', u'Peppermint Schnapps', 'oz.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour Scotch and peppermint schnapps into a glass with ice. Fill it with club soda.
,,Graceland,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2570,"[(u'1', u'Vermouth (Dry)', 'oz.'), (u'1', u'Vermouth (Sweet)', 'oz.'), (u'1/2', u'Scotch Whisky', 'oz.'), (None, u'Dash of  Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Grand Mimosa,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1149,"[(None, u'  Champagne', None), (None, u'  Orange Juice', None), (u'1/2', u'Grand Marnier\xae Orange Liqueur', 'oz.')]",Fill a champagne flute with 3/4 of champagne. Add the Grand Marnier. Fill it with orange juice.
,,Grand Gold Margarita,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2024,"[(u'1 1/2', u'Tequila (Gold)', 'oz.'), (u'1', u'Grand Marnier\xae Orange Liqueur', 'oz.'), (None, u'  Sweet & Sour Mix', None)]",Rub rim of a margarita glass with a lime and dip it into kosher salt. Pour tequila and Grand Marnier into the glass with ice. Fill it with sweet and sour mix or margarita mix.
,,Gorky Park,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2443,"[(u'1 1/2', u'Vodka', 'oz.'), (u'1/2', u'Cherry Brandy', 'oz.'), (None, u'  Lemon Juice', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Gotham,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1726,"[(u'2', u'Vodka', 'oz.'), (u'1/2', u'Blackberry Brandy', 'oz.'), (u'1/2', u'Sambuca (Black)', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Gorilla Milk,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=481,"[(u'1', u'Rum (Light)', 'oz.'), (u'1/2', u'Coffee Liqueur', 'oz.'), (u'1/2', u'Irish Cream', 'oz.'), (u'1/2', u'Banana Liqueur', 'oz.'), (u'1', u'Cream / Half & Half', 'oz.')]",Pour all ingredients into a hurricane glass with ice.
,,Gorilla Fart #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=137,"[(u'1', u'Wild Turkey\xae Bourbon', 'oz.'), (u'1', u'Rum (151-Proof)', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Goober,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=517,"[(u'1 1/2', u'Vodka', 'oz.'), (u'1 1/2', u'Raspberry Liqueur', 'oz.'), (u'1 1/2', u'Melon Liqueur', 'oz.'), (u'1', u'Triple Sec', 'oz.'), (u'1', u'Grenadine', 'oz.'), (u'3', u'Pineapple Juice', 'oz.'), (u'4', u'Orange Juice', 'oz.')]",Pour all ingredients into a collins glass with ice.
,,Good Golly,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2656,"[(u'1 1/2', u'Rum (Dark)', 'oz.'), (u'1/2', u'Galliano\xae Liqueur', 'oz.'), (u'1/4', u'Cr\xe8me de Cacao (Dark)', 'oz.'), (None, u'  Hot Coffee', None)]","Pour dark rum, Galliano and dark crème de cacao into an Irish coffee mug. Fill it with hot coffee."
,,Gonz,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1203,"[(None, u'1 Cup of  Rum (Dark)', None), (None, u'1 Cup of  Grapefruit Juice', None), (None, u'2 Cups of  Cola', None)]","Pour dark rum, grapefruit juice and cola into a pitcher with half way full of ice. Add 6 slices of lemon wheels and 3 slices of lime wheels."
,,Gorilla Fart,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=136,"[(u'1', u'Rum (151-Proof)', 'oz.'), (u'1', u'Bourbon', 'oz.'), (u'1', u'Southern Comfort\xae', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Golf Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=508,"[(u'2', u'Gin', 'oz.'), (u'1', u'Vermouth (Dry)', 'oz.'), (None, u'2 Dashes of  Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Goldfish #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1725,"[(u'1', u'Gin', 'oz.'), (u'1', u'Goldschl\xe4ger\xae Cinnamon Schnapps', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (u'1/2', u'Orange Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Golden Friendship,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=480,"[(u'1', u'Rum (Light)', 'oz.'), (u'1', u'Amaretto', 'oz.'), (u'1', u'Vermouth (Sweet)', 'oz.'), (None, u'  Ginger Ale', None)]","Pour rum, amaretto and sweet vermouth into a glass with ice. Fill it with ginger ale."
,,Goldfish,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1724,"[(u'1 1/2', u'Orange Vodka', 'oz.'), (u'1 1/2', u'Peach Schnapps', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass. Drop 2 mandarin oranges into the martini.
,,Golden Delicious,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1721,"[(u'2', u'Goldschl\xe4ger\xae Cinnamon Schnapps', 'oz.'), (None, u'  Sparkling Apple Cider', None)]",Pour Goldschläger in a glass. Fill it with sparkling apple cider.
,,Golden Dawn,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=485,"[(u'1', u'Apple Brandy', 'oz.'), (u'1/2', u'Apricot Brandy', 'oz.'), (u'1/2', u'Gin', 'oz.'), (u'1', u'Orange Juice', 'oz.'), (None, u'Splash of  Grenadine', None)]",Pour all ingredients except grenadine into a shaker with ice. Shake and strain into an old-fashioned glass with ice. Add grenadine.
,,Golden Dream,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=516,"[(u'1', u'Galliano\xae Liqueur', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (None, u'Splash of  Orange Juice', None), (None, u'Splash of  Cream / Half & Half', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Golden Daze,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=507,"[(u'1 1/2', u'Gin', 'oz.'), (u'1/2', u'Peach Brandy', 'oz.'), (u'1', u'Orange Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Golden Delicious Martini,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1722,"[(u'2', u'Apple Vodka', 'oz.'), (u'1/2', u'Goldschl\xe4ger\xae Cinnamon Schnapps', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Golden Cola,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1389,"[(u'2', u'Goldschl\xe4ger\xae Cinnamon Schnapps', 'oz.'), (None, u'  Cola', None)]",Pour Goldschläger into a glass with ice. Fill it with cola.
,,Golden Cadillac With Whitewall Tires,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1720,"[(u'1 1/2', u'Vanilla Vodka', 'oz.'), (u'1', u'Cr\xe8me de Cacao (White)', 'oz.'), (u'1', u'White Chocolate Liqueur', 'oz.'), (u'1/2', u'Galliano\xae Liqueur', 'oz.'), (u'1', u'Cream / Half & Half', 'oz.')]",Blend all ingredients with ice and pour into a champagne flute.
,,Gold Rush,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1723,"[(u'1 1/2', u'Tequila', 'oz.'), (u'1 1/2', u'Goldschl\xe4ger\xae Cinnamon Schnapps', 'oz.')]",Pour gold tequila and Goldschläger into a glass with ice.
,,Gold Margarita,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2023,"[(u'1 1/2', u'Tequila (Gold)', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (None, u'  Sweet & Sour Mix', None)]",Rub rim of a margarita glass with a lime and dip it into kosher salt. Pour tequila and triple sec into the glass with ice. Fill it with sweet and sour mix or margarita mix.
,,Golden Cadillac,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=515,"[(u'2', u'Cr\xe8me de Cacao (White)', 'oz.'), (u'1', u'Galliano\xae Liqueur', 'oz.'), (u'1', u'Cream / Half & Half', 'oz.')]",Blend all ingredients with ice. Pour into a champagne flute.
,,Godmother,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=51,"[(u'1 1/2', u'Vodka', 'oz.'), (u'1/2', u'Amaretto', 'oz.')]",Pour all ingredients into a glass with ice.
,,Golden Bronx,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2219,"[(u'1', u'Gin', 'oz.'), (u'1/2', u'Vermouth (Dry)', 'oz.'), (u'1/2', u'Vermouth (Sweet)', 'oz.'), (u'1/2', u'Orange Juice', 'oz.'), (None, u'1  Egg', None)]","Pour gin, dry vermouth, sweet vermouth, orange juice and an egg yolk into a shaker with ice. Shake and strain into a chilled martini glass."
,,Godfather,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=50,"[(u'1 1/2', u'Scotch Whisky', 'oz.'), (u'1/2', u'Amaretto', 'oz.')]",Pour ingredients into a glass with ice.
,,Gold Driver,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1351,"[(u'2', u'Tequila', 'oz.'), (None, u'  Orange Juice', None)]",Pour tequila into a glass with ice. Fill it with orange juice.
,,Glass Tower,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=476,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Peach Schnapps', 'oz.'), (u'1', u'Rum (Light)', 'oz.'), (u'1', u'Triple Sec', 'oz.'), (u'1/2', u'Sambuca', 'oz.'), (None, u'  Lemon-Lime Soda', None)]","Pour vodka, peach schnapps, rum, triple sec, and sambuca into a glass with ice. Fill it with lemon-lime soda."
,,Glorious Star,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1406,"[(u'1/2', u'Mango Vodka', 'oz.'), (u'1/2', u'Coconut Rum', 'oz.'), (u'1/2', u'Pineapple Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Godchild,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=52,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Amaretto', 'oz.'), (u'1', u'Cream / Half & Half', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a champagne flute.
,,Glasnost,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2442,"[(u'2', u'Vodka', 'oz.'), (u'1/2', u'Peppermint Schnapps', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Go For Broke Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2569,"[(u'1', u'Vermouth (Dry)', 'oz.'), (u'3/4', u'Gin', 'oz.'), (None, u'Splash of  Triple Sec', None), (None, u'Dash of  Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Gladys Delight,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2568,"[(u'2', u'Vermouth (Dry)', 'oz.'), (None, u'Splash of  Vermouth (Sweet)', None), (None, u'  Ginger Ale', None), (None, u'Splash of  Grenadine', None)]",Pour dry vermouth and sweet vermouth into a glass with ice. Almost fill it with ginger ale. Add a splash of grenadine.
,,Gladiator,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1082,"[(None, u'1/2 Shot of  Amaretto', None), (None, u'1/2 Shot of  Southern Comfort\xae', None), (u'2', u'Orange Juice', 'oz.'), (u'2', u'Lemon-Lime Soda', 'oz.')]",Pour orange juice and lemon-lime soda into a highball glass without ice. Pour amaretto and Southern Comfort into a shot glass. Drop the shot glass into the highball glass and shoot it.
,,Glacier Mint #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2441,"[(u'2', u'Vodka', 'oz.'), (u'1', u'Cr\xe8me de Menthe (White)', 'oz.'), (u'1/2', u'Lime Juice', 'oz.')]",Rub the rim of a chilled martini glass with a lime wedge and dip it into sugar. Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Girl Scout Cookie,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1717,"[(u'1', u'Coffee Liqueur', 'oz.'), (u'1', u'Peppermint Schnapps', 'oz.'), (None, u'  Cream / Half & Half', None)]",Pour coffee liqueur and peppermint schnapps into a glass with ice. Fill it with cream.
,,Glacier Mint,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2440,"[(u'1 1/2', u'Vodka', 'oz.'), (u'1/2', u'Citrus Vodka', 'oz.'), (u'1/2', u'Cr\xe8me de Menthe (Green)', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Gingerbread Man,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1343,"[(u'1/2', u'Goldschl\xe4ger\xae Cinnamon Schnapps', 'oz.'), (u'1/2', u'Irish Cream', 'oz.'), (u'1/2', u'Butterscotch Schnapps', 'oz.'), (u'1/2', u'Vodka', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Ginger Ale (Substitute),,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=102,"[(None, u'  Lemon-Lime Soda', None), (None, u'Splash of  Cola', None)]",Pour lemon-lime soda into a glass with ice and add the splash of cola.
,,Gingerbread Man #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1344,"[(u'1/2', u'Coffee Liqueur', 'oz.'), (u'1/2', u'Irish Cream', 'oz.'), (u'1/2', u'Goldschl\xe4ger\xae Cinnamon Schnapps', 'oz.')]",Pour in layers the coffee liqueur then the Irish cream and finally the Goldschläger in a shot glass.
,,Gin Toddy,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=506,"[(u'2', u'Gin', 'oz.'), (None, u'Splash of  Water', None), (u'1', u'Sugar', 'tsp.')]",Pour gin and water into a glass with ice. Add sugar and stir.
,,Gin Stinger,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1925,"[(u'1 1/2', u'Gin', 'oz.'), (u'1/2', u'Cr\xe8me de Menthe (White)', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Gin Thing,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=505,"[(u'2', u'Gin', 'oz.'), (u'1/2', u'Lime Juice', 'oz.'), (None, u'  Ginger Ale', None)]",Pour gin and lime juice into a glass with ice. Fill it with ginger ale.
,,Gin Swizzle,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=504,"[(u'2', u'Gin', 'oz.'), (u'1', u'Lime Juice', 'oz.'), (u'1', u'Sugar', 'tsp.'), (None, u'2 Dashes of  Bitters', None), (None, u'  Club Soda / Carbonated Water', None)]",Pour all ingredients except the club soda into a shaker with ice. Shake and strain into a glass with ice. Fill it with club soda.
,,Gin Squirt,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=503,"[(u'2', u'Gin', 'oz.'), (None, u'Splash of  Grenadine', None), (u'1', u'Sugar', 'tsp.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour all ingredients except the club soda into a shaker with ice. Shake and strain into a glass with ice. Fill it with club soda.
,,Gin Sling,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=500,"[(u'2', u'Gin', 'oz.'), (u'1', u'Sugar', 'tsp.'), (u'1', u'Lemon Juice', 'oz.'), (None, u'Splash of  Water', None)]",Dissolve sugar with the lemon juice and water in an old fashioned glass. Add gin and ice.
,,Gin Sangaree,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=498,"[(u'2', u'Gin', 'oz.'), (None, u'Splash of  Water', None), (u'1/2', u'Sugar', 'tsp.'), (None, u'  Club Soda / Carbonated Water', None), (None, u'Float of  Port', None)]",Dissolve sugar in water and add gin. Pour into a glass with ice. Almost fill it with club soda. Float the port on top.
,,Gin Sour,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=502,"[(u'2', u'Gin', 'oz.'), (None, u'  Sweet & Sour Mix', None)]",Pour gin into a glass with ice. Fill it with sweet and sour mix.
,,Gin Smash,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=501,"[(u'2', u'Gin', 'oz.'), (u'1', u'Sugar', 'tsp.'), (u'1', u'Club Soda / Carbonated Water', 'oz.'), (None, u'4  Mint Leaves', None)]","Muddle mint, sugar and club soda in an old fashioned glass. Add gin and ice."
,,Gin Milk Punch,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=496,"[(u'2', u'Gin', 'oz.'), (None, u'  Milk', None), (u'1', u'Sugar', 'tsp.')]",Pour gin into a glass with ice. Fill it with milk. Add sugar and stir.
,,Gin Old-Fashioned,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2162,"[(u'2', u'Gin', 'oz.'), (None, u'Dash of  Bitters', None), (None, u'Splash of  Water', None), (u'1', u'Sugar', 'tsp.')]","In an old-fashioned glass put bitters, water and sugar and mix well. Add ice and gin."
,,Gin Rickey,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=497,"[(u'2', u'Gin', 'oz.'), (u'1/2', u'Lime Juice', 'oz.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour gin and lime juice into a glass with ice. Fill it with club soda.
,,Gin Highball,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=494,"[(u'2', u'Gin', 'oz.'), (None, u'  Ginger Ale', None)]",Pour gin into a glass with ice. Fill it with ginger ale or club soda.
,,Gin Flip,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2154,"[(u'2', u'Gin', 'oz.'), (u'1/2', u'Cream / Half & Half', 'oz.'), (None, u'1  Egg', None), (u'1', u'Sugar', 'tsp.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Gin Martini,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1102,"[(u'3 1/2', u'Gin', 'oz.'), (u'1/2', u'Vermouth (Dry)', 'oz.')]",Pour gin and the vermouth into a shaker with ice. Stir to chill the contents. Strain into a chilled martini glass.
,,Gin Daisy,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=491,"[(u'2', u'Gin', 'oz.'), (u'1/2', u'Lemon Juice', 'oz.'), (None, u'Splash of  Grenadine', None), (u'1/2', u'Sugar', 'tsp.')]",Pour all ingredients into a shaker with ice. Shake and strain into an old-fashioned glass with ice.
,,Gin Fizz,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=493,"[(u'2', u'Gin', 'oz.'), (u'1', u'Lemon Juice', 'oz.'), (u'1', u'Sugar', 'tsp.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour gin and lemon juice into a glass with ice. Fill it with club soda. Add sugar and stir.
,,Gin Collins,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2112,"[(u'2', u'Gin', 'oz.'), (None, u'  Collins Mix', None)]",Pour gin into a glass with ice. Fill it with Collins mix.
,,Gin Fix,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=492,"[(u'2 1/2', u'Gin', 'oz.'), (u'1', u'Lemon Juice', 'oz.'), (u'1', u'Simple Syrup', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a glass with ice.
,,Gin Cooler,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=490,"[(u'2', u'Gin', 'oz.'), (u'1/2', u'Sugar', 'tsp.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour gin into a glass with ice. Fill it with club soda or ginger ale. Add sugar and stir.
,,Gin Cobbler,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=488,"[(u'2', u'Gin', 'oz.'), (u'1', u'Simple Syrup', 'oz.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour gin and simple syrup into a glass with shaved ice. Fill it club soda.
,,Gin Cassis Fizz,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2217,"[(u'2', u'Gin', 'oz.'), (u'1', u'Lemon Juice', 'oz.'), (u'1', u'Sugar', 'tsp.'), (None, u'  Club Soda / Carbonated Water', None), (u'1/2', u'Cr\xe8me de Cassis', 'oz.')]",Pour gin and lemon juice into a glass with ice. Almost fill it with club soda. Add sugar and stir. Pour crème de cassis into the center of the drink.
